Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
103505,-5.474699372,-3.263049737,0.556262736,-1.676576524,3.845430397,0.061681342,-3.391581128,-1.775838628,2.165620736,1.846800884,1.974185598,-2.645276506,1.570424889,0.427602009,-0.085457479,1.241472053,0.621196465,-1.582272442,-0.660901843,-3.294570437,0.935170534,0.618615074,-2.091309148,-0.74587409,-0.379080765,-0.127218981,-0.229974863,0.943970034,3.5,0
103507,1.958309805,-1.944738958,-0.660436463,-1.450143429,-1.378283939,0.286560623,-1.51242686,0.083732868,0.23232536,1.266996166,1.188955486,-3.272351636,0.989000826,1.271465303,-1.105752724,0.075423155,0.826375233,0.844879332,-0.010491384,-0.198550118,-0.45029963,-1.038289933,0.341728231,0.133267257,-0.704112399,-0.559063713,-0.031112562,-0.024886627,165.57,0
103512,-0.901110425,-0.324094814,2.418124989,-3.76975267,-0.354045608,-0.128792515,0.003798871,0.113874376,3.57407528,-2.666242835,1.077873381,-2.565295017,-0.380276243,1.284787997,-0.203504074,0.328857496,-0.531716807,1.851535422,-0.340146749,-0.164391175,0.092501836,0.632554215,-0.509217368,-0.65078665,0.69266552,-0.873982434,-0.111645991,-0.178384001,39.92,0
103516,-2.365743712,-0.896179307,2.235116314,5.372160478,-0.172552162,1.236945299,0.339413256,0.10096617,0.321217512,0.902521924,-0.722514343,-3.458269783,1.096104849,1.030948454,-0.654859639,-0.068160123,1.161518581,0.411948248,1.448958671,0.260596923,-0.483879474,-0.81341736,0.090743588,-0.177236262,0.045261779,0.265130009,0.496204099,0.128188817,437.14,0
103521,2.012773545,0.162117205,-1.480629383,0.559454814,0.391874032,-0.630984982,-0.045941594,-0.144857895,1.60804576,-0.562444914,2.13098065,-1.96841312,0.912850455,0.933348782,-1.17181599,0.461189003,1.061835981,0.48363738,0.071688516,-0.228257019,-0.456133037,-1.041555846,0.366414487,0.590532321,-0.360820358,0.105757109,-0.098264152,-0.045807017,6.27,0
103522,1.959789808,-0.217762815,-1.69189852,-0.032672777,1.130551971,1.243656638,-0.362522449,0.304606836,1.997002696,-0.397697786,1.736246206,-2.142956553,0.46843346,2.389721009,0.407834744,-0.719638885,0.585359218,-0.097760433,-0.906972673,-0.409399691,0.188935241,0.95347321,0.029545629,-1.015019249,0.132245416,-0.372763029,0.014055549,-0.083537049,1,0
103522,1.959890851,-0.207780299,-1.689033519,-0.034011753,1.142849355,1.246935014,-0.353173836,0.29677858,1.976138701,-0.401744899,1.759745004,-2.069672716,0.606226872,2.362298412,0.392716444,-0.726102494,0.577485097,-0.114666029,-0.907902997,-0.400571196,0.190519531,0.964758176,0.027891701,-1.011246585,0.13690773,-0.373224785,0.014956338,-0.083241113,1,0
103522,1.959991895,-0.197797783,-1.686168518,-0.035350729,1.155146738,1.25021339,-0.343825223,0.288950323,1.955274706,-0.405792012,1.783243802,-1.996388879,0.744020284,2.334875814,0.377598145,-0.732566103,0.569610977,-0.131571625,-0.908833322,-0.391742701,0.192103821,0.976043141,0.026237774,-1.00747392,0.141570045,-0.37368654,0.015857128,-0.082945177,1,0
103523,1.959688764,-0.227745331,-1.694763521,-0.0313338,1.118254587,1.240378262,-0.371871062,0.312435093,2.017866691,-0.393650672,1.712747408,-2.21624039,0.330640048,2.417143607,0.422953044,-0.713175276,0.593233339,-0.080854837,-0.906042348,-0.418228185,0.187350951,0.942188244,0.031199557,-1.018791913,0.127583101,-0.372301274,0.01315476,-0.083832985,1,0
103523,1.959486677,-0.247710362,-1.700493523,-0.028655847,1.09365982,1.23382151,-0.390568288,0.328091606,2.059594681,-0.385556445,1.665749811,-2.362808064,0.055053224,2.471988802,0.453189643,-0.700248058,0.60898158,-0.047043646,-0.904181699,-0.435885175,0.184182371,0.919618313,0.034507413,-1.026337241,0.118258471,-0.371377763,0.011353182,-0.084424857,1,0
103526,2.055640454,-0.037551644,-1.111565223,0.39712886,0.175471101,-0.581643067,-0.055501644,-0.209237422,1.675966015,-0.112865767,1.393132378,-1.805576027,1.197100919,1.978694805,-1.30764116,0.224507293,0.049323206,0.116444913,0.415258817,-0.273585957,-0.425188573,-0.901915719,0.286776572,-0.567537996,-0.305180734,0.171090661,-0.105209393,-0.082443691,1.78,0
103532,0.227566554,1.255830269,-1.011210104,0.69797168,1.806765294,-0.003592987,1.202938424,-0.16082133,0.365779234,0.083501128,0.909551621,-2.680321289,0.875031016,2.510563342,-0.964302455,-0.479550861,0.084698162,0.942407487,0.829044561,0.002276136,0.105266551,0.695709041,-0.125436601,-0.187227352,-0.728163933,-0.550913038,0.48847302,0.31603272,9.9,0
103534,1.887320712,0.569655977,0.364313385,3.95699043,-0.010835955,0.271647323,-0.453932091,-0.072068455,0.600715853,1.019248061,-0.038522458,-2.032706752,3.239435025,1.058623915,-0.913210873,1.265749298,-0.409960162,0.152053076,-2.146601829,-0.237238026,0.059847546,0.54413836,0.204481475,-0.139551596,-0.259802711,-0.038276934,-0.004777505,-0.035697036,1,0
103534,0.045490415,0.987106816,0.438089848,-0.380257647,0.475662758,-1.071928961,0.944119951,-0.298434845,1.216308758,-0.789004504,0.053675032,-2.290242906,1.794242604,1.518624083,-1.157368271,-0.131144292,0.318306408,-0.49474843,-0.292286196,-0.067646142,-0.407411271,-0.743932987,0.087000971,-0.017994253,-0.507618854,0.098551009,0.220527661,0.091521279,6.25,0
103535,0.091466781,1.0764678,-0.195947951,-0.418892629,0.946676266,-0.540882201,0.780756354,-0.041141931,1.002087739,-1.032850498,2.032603591,-2.017305441,1.307951608,0.668281214,-1.661094709,0.472470192,0.908024699,0.540207746,-0.191002504,-0.024171912,-0.432380288,-0.903737573,0.12258727,0.592909996,-0.497875185,0.048702927,0.189154231,0.068868402,6.99,0
103539,1.966256728,-0.752138513,-0.348349991,-0.391010217,-0.995474192,-0.749372613,-0.790459513,-0.161622894,3.167487498,-0.805200757,-0.157558797,-2.378121467,1.174616178,1.302048367,0.003464543,0.062983116,0.378366507,0.448864206,0.030721886,-0.165268278,0.069237529,0.600572062,0.087117454,-0.092983803,-0.284044516,0.761342703,-0.06864936,-0.0553702,49.87,0
103544,2.041710995,0.303694146,-1.70074619,0.838813127,0.619407517,-0.588645215,0.026183114,-0.319119891,1.892934065,-1.099650006,0.527022174,-1.722778122,2.904041804,-0.559632333,-1.215017568,0.024936449,1.879135353,0.265811582,-0.34723857,-0.104594878,-0.173643888,0.098959668,0.057068127,0.510677226,0.134863882,0.572023586,-0.060623451,-0.027933451,6.99,0
103544,-0.807270738,0.041399332,-0.302398753,0.505308143,1.168224063,-1.279618718,0.981071046,-0.641844503,1.808378443,-1.048990133,0.181554392,-3.108225047,0.968472996,-0.530617991,-1.270710796,-0.137476007,1.872321544,0.700959872,0.09728061,-0.551466463,-0.19730533,0.626007638,0.673208898,-0.09074483,-0.90339894,0.464816372,0.036491192,-0.104557897,39.99,0
103553,-0.432123683,1.031428318,0.345456239,-0.599240807,1.135583459,-0.249472709,0.987528648,-0.475507388,1.6697716,-0.360283855,2.01678608,-2.772321121,0.457761583,0.132910727,-1.315967387,0.313551885,0.781872259,0.993036191,-0.369932733,0.00935012,-0.143183846,0.203041977,-0.067735572,0.554984832,-0.843494843,0.197448865,-0.350021774,-0.178871064,5.04,0
103557,0.265024733,0.372427686,0.561942043,0.507201041,0.94330725,-0.318382992,-0.9113787,-0.887799549,1.629234318,-0.552857305,-0.339117099,-2.786001168,0.562541606,1.808057386,-0.684250392,-0.785429037,1.141292733,-0.110048223,0.707380071,-0.278498144,0.628362481,-0.44178803,-1.603552141,0.673421482,0.81906997,0.858586177,0.133961182,0.229384413,9.99,0
103558,-0.125996119,0.756842498,-0.335326526,-0.461389167,0.768156228,0.00662553,0.951340019,-0.304717017,2.028998767,-0.826188325,-0.429929523,-3.84075738,0.228856801,0.125903028,-0.411620175,0.652208815,0.848410978,0.783392875,-0.482600331,-0.14768728,-0.362565889,-0.463026471,0.045643983,-0.154633343,-0.383756295,0.286470088,-0.147128703,-0.200551513,81.15,0
103559,-0.134977416,0.955244148,0.361033511,-0.660313254,0.817873485,-0.474545352,0.977475159,-0.295500016,1.366565569,-0.095910345,1.561445929,-1.939357211,1.425270882,1.484386538,-1.703713798,0.017303903,-0.093499987,0.016082862,0.029531623,0.121478252,-0.459570259,-0.692877481,0.011372065,-0.471185711,-0.49352215,0.084697887,0.16349106,-0.084520626,8.92,0
103561,-0.955923185,0.429891633,0.805612319,1.108821544,1.546600014,0.815466598,1.514190244,-0.103518161,0.538862866,-0.764139535,0.460554621,-3.307510979,-0.117161175,2.121215957,0.109121301,-2.137650616,1.847598384,-1.253747693,-0.391501124,0.206461061,0.027038931,0.367857689,-0.165683181,-1.05515092,0.857136581,-0.161161249,-0.161288751,-0.177663643,138.71,0
103568,-0.3779274,1.056859095,0.219114336,-0.468625297,0.482012258,-1.015616065,0.983550157,-0.222747623,1.6205455,-0.479468829,-0.478231208,-3.173872382,0.19968769,1.762786843,-1.288718536,-0.247334408,0.436272904,-0.257243908,-0.130731474,-0.043194686,-0.369735131,-0.565833048,0.100866433,-0.199925843,-0.819196659,0.132815214,0.473179512,0.317888895,15.52,0
103570,-0.667477665,0.277120138,3.548436045,3.215559036,-1.327772727,1.719113791,-1.032235594,0.459828087,1.386027046,0.282696471,-1.033176865,-3.343737102,0.981522681,0.132092009,-1.491918588,-0.24549687,1.734333764,0.32591027,2.125381757,0.187007763,-0.149113204,0.267167953,-0.062579105,0.063504246,-0.388028913,2.861149488,-0.094085296,0.029956768,49.66,0
103573,1.884623951,0.522085532,0.423805614,3.976142841,-0.195562796,0.070381239,-0.480271214,-0.005665391,0.771143846,1.04622389,-0.191518411,-2.776979277,1.637397133,1.423600989,-0.799438214,1.437063288,-0.337660566,0.045493762,-1.911067122,-0.336211854,-0.30129191,-0.649183941,0.451934097,-0.112268271,-0.61213431,-0.405761024,-0.018640407,-0.031262156,0.97,0
103573,-0.234106223,1.114253218,-2.140419917,-2.027302589,3.626746598,2.790662482,0.975965333,0.538973529,0.920231163,-0.521796478,0.823009416,-2.617266724,1.166677162,2.290288849,-0.481223683,-0.789043283,0.239530699,-0.245991791,-0.493207486,0.076253068,0.061818545,0.591053382,-0.194968003,0.690191178,-0.246478915,0.075001276,0.494483172,0.314463539,0.77,0
103584,-1.87778892,-1.132899581,2.715474143,0.270356581,-0.229064251,1.735819223,-0.605955344,0.587897418,2.826504327,-1.483132563,0.206963568,-1.96011911,0.99050623,0.285658008,-2.552465111,-0.182129365,0.50421043,1.438858648,1.143698038,-0.226437937,-0.109653833,0.650494072,0.54994743,0.164447141,0.824000737,0.024887006,0.176322805,-0.083595418,122.49,0
103586,2.304529839,-1.173673907,-0.949481152,-1.403248769,-0.889283638,-0.460556143,-1.09269541,-0.307128231,-0.0633526,1.172749949,-0.012823041,-2.973741226,2.782194346,0.890707952,-0.937341693,-0.68836191,1.204141669,0.019841247,-0.354292471,-0.407074665,-0.316465266,-0.141256716,0.255302279,0.543487018,-0.148218804,-0.225481721,-0.016085991,-0.050151606,20,0
103596,2.090714539,1.028509736,-2.178721593,3.676205917,1.886998843,-0.131127014,1.000439361,-0.475887041,-0.36894846,1.228394031,-0.88968472,-3.092652161,1.771366022,2.151298987,-1.852281166,0.284705289,-0.092667439,-0.16520921,-1.326555559,-0.30891279,0.069566538,0.511471239,-0.200267567,0.007758061,0.791563916,0.334753965,-0.133203132,-0.086104508,0.76,0
103598,0.502005253,1.866193126,-1.909382911,4.5402304,1.637112769,0.332193878,1.288718272,-0.05025463,-1.342019303,1.292985586,-1.118430568,-3.33286155,2.017981935,2.618862088,-0.963901867,-0.684463841,0.905761223,0.419367471,1.187771223,0.058501464,0.418672181,1.41459808,0.17105027,0.031348444,-1.437567734,0.418336748,0.186395702,0.297363904,74.91,0
103600,2.070370077,0.308768219,-1.892972996,1.356776342,1.057169208,-0.479134634,0.60215749,-0.478400019,1.44841883,-0.14049227,-0.840481581,-2.148490994,2.276825387,1.767818119,-1.255415798,-0.493966577,0.184359337,-0.128912063,-0.042476835,-0.227777644,-0.150085736,0.043650374,-0.14450447,-1.098195716,0.592203903,-0.467420679,-0.041591923,-0.074316519,27.08,0
103602,-0.079262003,1.103320696,-0.307206612,-0.340937281,1.155553431,-0.73058298,0.85303531,-0.226883507,1.235753574,-1.110273321,0.37642753,-2.33253242,2.18562889,0.277789953,-0.9696023,0.220098312,1.102952868,-0.089428825,-0.48107887,-0.026892987,-0.472529795,-0.951433568,0.213613764,0.450158836,-0.422009999,0.070570601,0.079240974,0.067520928,0.89,0
103606,1.670572252,-1.005002756,-0.74317033,0.677024182,-0.917452517,-0.748514946,-0.350651576,-0.162627593,3.227928235,-0.755227427,-0.536489966,-3.076383361,-0.640121818,1.78863656,-0.539693005,-0.467878954,0.679515851,0.642062309,-0.124542004,-0.086313949,0.165985323,0.596182089,-0.128646342,-0.018518699,0.080852799,-0.36618471,-0.029406983,-0.026833574,180.9,0
103618,-1.366256303,1.473885898,-1.034057536,-0.342137359,0.683312751,-0.953551853,0.471239111,0.118000164,1.725664354,-0.443973188,0.152557615,-2.532080045,1.608674017,0.481393887,-0.899518196,0.404844635,1.204192429,0.05575661,-0.424442517,-0.19505942,-0.560917367,-1.050936223,0.447997248,0.490152774,-0.271718056,0.068818727,-0.032385523,0.138499265,11.98,0
103620,2.066832482,0.112332158,-0.969796342,0.580073057,0.0834522,-1.057818774,0.160738029,-0.462110292,1.690230308,-0.327659115,0.238752643,-1.60472638,2.693402231,1.510738901,-0.791672913,-0.135933148,0.335742401,-0.665226718,-0.00958787,-0.191056853,-0.435378745,-0.836276204,0.317797738,-0.1447815,-0.27106815,0.162727029,-0.092306927,-0.064910501,6.78,0
103629,1.781663615,-0.751679404,-0.662894112,0.26522828,-0.298547687,0.347166023,-0.692336421,0.06311242,2.133833066,-0.199521456,1.326766682,-1.873985436,1.71333301,1.562270171,-0.447234291,0.905167773,-0.364835377,1.080180391,-0.117013639,0.071518804,0.110431328,0.351167579,0.055451465,0.186884316,-0.364673156,0.579999731,-0.096012687,-0.04229113,130,0
103642,1.559276576,-0.496161373,-0.677755031,1.699260509,-0.222872699,-0.29990901,0.068600704,-0.260498023,1.795790191,-0.300131612,0.489073049,-1.575494624,2.556733118,1.443191498,-0.541390537,-0.118391509,0.299100727,-0.064618355,-0.934920199,0.18324071,0.052287597,0.118037082,0.068377324,1.034689946,-0.11312474,-0.773086116,-0.025693652,0.003925825,213.55,0
103644,2.049744284,0.329557017,-2.049489578,0.445482971,1.023923596,-0.423094811,0.262211363,-0.287116364,1.2436673,-0.665117528,1.954615835,-1.329589125,2.682901838,0.461747057,-1.407375146,0.439102628,0.970021281,0.576723923,0.229542448,-0.076060685,-0.350147752,-0.648642651,0.141628208,0.07888768,-0.01080262,0.301277963,-0.101369835,-0.049633477,17.61,0
103661,2.100356405,0.310701298,-2.559006309,0.443879152,1.247730424,-1.197999041,1.044050192,-0.735613901,1.192032216,-0.352138817,0.061752518,-1.807917917,2.600496065,2.085643673,-0.916540367,-1.001197915,0.436586755,-0.247660315,-0.001736081,-0.132666816,0.151718718,0.845708501,-0.256883611,0.523467444,0.888591113,0.058945344,-0.108641527,-0.078824536,41.4,0
103662,2.000165396,0.13556695,-1.842543133,0.694664275,0.505615977,-1.531040731,0.810263132,-0.710333122,1.515220404,-0.423870328,0.263000718,-1.666845663,2.335088319,1.927815685,-1.038321866,-0.960570593,0.585557357,-0.401669256,-0.070481298,-0.148913682,0.025663591,0.481179436,-0.123476557,0.063161524,0.545908238,-0.118452337,-0.083979212,-0.069218624,58.82,0
103663,-0.53991364,1.115280211,-0.898147227,0.040918264,0.989481194,-1.611849546,1.107325557,-0.146186314,0.719816532,-0.952843828,-0.121926463,-1.870479395,2.295052474,2.195878932,-1.32171311,-1.068102759,0.80249483,-0.12792198,0.220375001,0.006692321,0.187730014,0.880787441,-0.143779104,0.062023197,-0.312437544,-0.198222411,0.309802879,0.168563745,25.24,0
103669,0.296111235,1.213736052,-0.083813727,1.049017245,1.193468763,0.3583295,0.518954898,-0.108672691,0.255279993,-0.550005332,1.853508137,-1.817295682,2.826222835,0.674529477,-0.12097268,-0.544598987,1.68516658,1.008081592,3.026815897,0.328819395,-0.352846392,-0.585050729,0.012334941,-0.000264089,-0.996188835,0.496694267,0.182836538,0.218083445,1.98,0
103672,-0.638608347,-0.14315235,0.490707928,-2.404909243,1.346385729,1.351484423,-0.207963592,0.545778381,2.640896796,-1.839669236,1.48033096,-1.965821166,0.67543656,1.770152987,0.179601833,-0.574229841,0.204910058,0.417150085,-1.199838781,-0.424355202,0.307796918,1.295394245,0.089382687,-1.039623475,-0.728516913,-1.154775884,0.188231586,0.214847078,1.46,0
103675,-0.328777396,1.441482804,-0.858047111,-0.560802025,1.047766017,-0.179110955,0.481027306,0.326751079,0.77959911,-1.177627167,1.483480607,-1.483700561,2.61157244,0.683754682,-1.765054363,0.727215701,0.760293084,0.651955231,0.055204033,-0.066625428,-0.407890407,-0.945137288,0.100101363,-0.05091928,-0.354008884,0.077177468,-0.05967931,-0.004127939,8.99,0
103687,2.00847553,-0.091900103,-2.833928371,-0.360153411,2.666093021,3.196156533,-0.485743673,0.699173657,1.642739836,-0.730037855,1.277463907,-2.322672629,1.370106803,0.841294163,-0.15129656,0.151799713,1.206746672,-0.221776714,-0.349074146,-0.127304561,-0.49192332,-1.192680982,0.359379981,0.544723797,-0.294291861,0.179151034,-0.069345136,-0.04606434,19.99,0
103689,1.750074302,-0.645445593,-0.426771851,0.53205359,-0.547827174,-0.100621079,-0.590716904,-0.020852828,2.312217643,-0.35582827,1.569316271,-1.591733408,1.666365833,1.653736195,-0.347746413,0.505471969,-0.242906932,1.110048281,-0.277385099,-0.024913725,0.167029475,0.619849545,0.009440492,-0.44005685,-0.211440842,-0.288353835,-0.015797245,-0.037306625,120,0
103689,1.796171401,-0.956257025,-0.71020129,-1.373168823,-0.630832169,-0.320132757,-0.615890734,-0.107702435,2.995208626,-1.197616464,2.293069894,-0.567908713,2.803245917,1.452668183,0.092267317,-0.171369373,0.032061415,0.917260223,0.4171973,0.115801313,0.20119213,0.794124362,0.048810988,0.727441956,-0.18030332,-0.246065472,-0.017735355,-0.029874912,124.87,0
103698,1.833909307,-0.35770644,-0.639605384,0.763520286,-0.391636391,-0.635810908,-0.220902948,-0.180692306,1.810248481,-0.137872723,1.851411235,-1.55002078,1.39693126,1.815850927,-1.15822401,0.236013656,0.11094128,0.379779193,-0.108635103,-0.114311518,-0.084222105,-0.051766918,0.168677611,0.035478711,-0.301956779,0.155070087,-0.085521193,-0.056074965,81.9,0
103698,-1.45043811,-0.546955082,0.180364944,-0.387716365,0.837838534,0.022558951,-0.774947237,-0.071726023,2.965970545,0.138135076,0.835622145,-2.28723234,0.821421843,1.200525195,-0.945333507,0.796268193,-0.658498179,1.356795746,-0.202708031,-1.074556489,0.026264486,0.696483116,0.021578319,0.140791427,-2.387316378,-0.930220436,-0.507393848,0.839847162,38.5,0
103700,1.766170909,-0.735241813,-0.443624037,0.08050337,-0.880569269,-0.872788586,-0.43001881,-0.261522179,2.974478038,-0.91512864,0.218312829,-1.943870859,1.788386733,1.499048541,0.543228795,-0.069601935,0.145770382,0.709226263,-0.307849992,-0.005328961,0.160682075,0.643955528,0.008227545,8.98E-06,-0.101650394,-0.701799313,0.015774287,-0.016738171,135.74,0
103715,-1.578364436,1.081676486,2.751382347,5.010078409,-3.567126419,4.252924076,0.887778673,-1.381859879,0.946071672,0.671763698,0.599698864,-2.825517587,0.479930766,0.471781512,-2.269428133,0.062923196,1.29332099,1.340151095,1.618365019,-0.928648394,1.270679533,0.187158,-0.0652941,0.061052062,0.068816332,0.621421047,0.474363139,-0.149263296,550.57,0
103715,2.053573004,0.342094969,-2.012867884,1.12572637,1.129921605,-0.382012113,0.503028653,-0.277201287,1.010375857,0.17985183,1.377535888,-2.248293232,0.741089778,2.565324559,-1.044647502,-0.10612535,-0.045247267,0.54035116,-0.181763124,-0.319869536,-0.01343217,0.20864087,-0.023315689,0.136732903,0.456341801,-0.541068659,-0.071169163,-0.078885846,9.9,0
103718,1.943612823,0.475872288,-0.037638734,3.800893998,0.474781425,1.087983305,-0.567755149,0.079780392,0.84415512,0.969606864,-0.887817467,-2.327176551,3.083229133,0.88663677,-1.398604798,1.288495827,-0.512742235,0.426665041,-1.678620891,-0.20700855,0.015062466,0.454374347,0.107205189,0.039520911,-0.045390286,0.038225399,-0.010522891,-0.037811413,0,0
103721,0.838556442,0.908884582,1.104353766,4.750114043,0.015928653,1.425379279,-0.57326011,0.395239321,0.187763352,1.521478541,1.120206127,-3.009167492,0.699234863,1.630515261,-0.769316659,0.424311882,0.48665392,1.426806691,0.824448786,-0.010121332,0.197205737,0.899682629,0.286456717,0.669794685,-1.549628524,0.184574221,0.152602737,0.069501945,13.01,0
103730,-1.689120509,2.483298005,-2.282607746,-1.220401697,0.676089828,-0.842791382,0.371876679,0.997593967,0.639445822,-0.450747851,1.06161695,-1.364491101,1.992573913,2.967138323,-1.616520143,-0.118403956,0.402790165,0.491666772,-0.045139308,0.010674063,0.160012315,0.673948406,-0.07531264,0.209805621,-0.057130929,0.04874875,0.304214329,0.249149637,1.7,0
103734,-1.623501966,-0.156217523,0.834200031,-0.671959768,0.334789697,0.246266716,-0.182491789,0.681354624,1.121817295,-1.139694361,0.966361529,-2.152117888,1.611871516,1.79425395,-0.837409653,1.004737625,-0.258656885,1.324493234,-0.24316997,0.446720567,0.229440378,0.364149261,0.03575811,0.169381419,-0.021656907,0.609423203,0.124942735,-0.005432296,130,0
103736,-0.033082525,0.826475299,-0.599600796,-0.730139515,1.947174754,1.263321044,0.457476373,0.443789163,1.075821788,-1.151123064,1.985656448,-2.095497322,1.217297583,0.74419431,-0.822590544,-0.182119585,1.481542044,-0.54456372,-0.982565505,-0.091856473,-0.396582037,-0.717341494,0.127506341,-1.120576178,-0.618979627,0.186708935,0.235052202,0.051736178,4.49,0
103745,0.025822429,0.902396787,0.317598829,-0.570008544,0.673971643,-0.575725463,0.796132939,-0.108127409,1.036065218,-0.60601999,1.396069663,-1.903485348,1.4008778,1.768317675,-1.793616397,0.177547795,-0.030637817,0.15181039,0.124226435,-0.073682057,-0.382611474,-0.722093954,0.033192564,-0.410014479,-0.507110396,0.10277388,0.214606453,0.077147814,3.59,0
103750,-0.2286802,0.83834667,-0.21268032,-0.162255667,0.819965908,-1.402432274,0.936902546,-0.37728011,1.380786608,-1.392771192,0.173238584,-3.348545914,0.545506578,0.763025829,-0.119297117,0.23699717,1.058645637,1.06392964,-0.744474816,-0.234096879,0.13303141,0.599113808,-0.227998756,-0.179950324,-0.039689695,-0.212268561,-0.092648985,0.113796936,38.5,0
103750,-0.057922409,1.240281195,1.011629048,2.606685894,1.617496463,0.367468608,1.330878621,-0.500892058,0.431532828,0.747258133,-0.834152276,-3.326161938,1.043314523,0.918285063,-3.030656683,0.481313293,-0.379204374,-0.122477548,-2.261484629,-0.266661911,-0.006242506,0.592291139,-0.098905596,0.651142906,-0.918095079,-0.338974355,-0.272374473,-0.180151389,7.56,0
103751,-0.485026788,-0.697132827,0.676058804,-3.898547358,2.017096541,3.831439661,-0.739653046,0.733033052,-0.833657681,0.252481288,0.568796031,-3.80661553,1.717909664,0.739770079,-0.950172508,-0.463367064,0.77662099,0.227379191,-1.083835817,-0.234477149,-0.344721899,-0.336150605,-0.3508165,0.616968011,0.584612821,-0.182605644,-0.138786539,-0.18422085,9,0
103762,-0.770270413,1.087522678,0.519498539,0.191368304,0.504904186,-0.861663228,0.724704754,-0.396140566,1.332550203,-0.080104744,0.109669262,-2.701796318,1.28217682,1.605469411,-0.348662079,-0.680876552,0.811644751,-0.376104167,0.891298899,-0.135849418,-0.351538652,-0.594042174,0.183814876,-0.071434199,-0.79964408,0.236141719,-0.137888084,0.234702051,0.99,0
103767,-2.805388036,2.899731515,-0.079056853,-1.300763371,-0.716080369,1.903828186,0.006495922,-5.607873239,1.188905839,-0.711482299,-0.369750992,-2.115819161,2.483717911,1.617676477,-0.220288009,0.781102829,0.232606532,-0.099478514,-0.03204725,-1.358508855,4.515664391,-3.605241012,0.547258989,-0.191170579,0.383814042,0.150509209,0.226413693,-0.244602458,250.47,0
103770,-0.161252934,0.25190333,1.752999087,-0.674421483,0.234065523,-0.319022467,0.21550172,-0.126746074,1.903361327,-1.050225757,1.668490388,-1.520724128,1.827471536,0.986554509,-1.682831468,0.368683176,-0.407912924,0.919390301,-0.93682164,-0.141987657,0.089650568,0.753686734,-0.253691174,0.036966981,0.108460921,-0.394816401,-0.188047434,-0.27477468,4.99,0
103771,-0.628333524,1.139093472,2.292892533,4.718467179,0.783247322,1.799497727,0.048106949,0.353422029,-0.621750546,0.830253435,1.125680378,-2.127805714,2.001344008,1.188145425,-2.195786048,-0.732746517,1.252641746,0.661980419,1.661328662,0.348358686,0.033465284,0.507114129,-0.344853278,0.701713786,0.510156221,0.619228401,0.065701829,0.080888801,35.91,0
103774,0.017477135,0.648004227,-0.246046552,-0.512322085,1.574502602,-0.209993508,1.418176627,-0.409051144,0.854005237,-0.557593865,1.060659895,-2.319529295,0.996332263,1.826891938,-2.275918529,-0.351307393,-0.009338668,0.358626606,0.256060721,-0.046129356,-0.040743464,0.288915901,-0.089665156,0.254029144,-0.593395377,0.125654956,-0.061532956,-0.020740833,42.01,0
103775,-0.096538619,-0.12441739,1.613911974,-1.368751824,-1.12958185,0.285495451,-0.73494766,0.14030066,0.894533074,0.192708174,1.067422362,-2.795903344,1.338285691,1.141980618,-0.407751767,-0.152102157,-0.381893949,2.872195679,-1.383068264,-0.661090599,-0.15486811,0.165642085,0.06470396,-0.426216109,-1.03502148,0.466662735,-0.187986853,0.032636442,45.9,0
103777,-0.490559808,1.520838929,-0.624780165,1.000160702,1.336383794,-0.302194998,0.927907769,0.093714926,0.43741991,-0.606290281,-1.112580537,-2.434029197,2.279741609,2.057640354,-1.083753469,-0.847239185,0.680418279,0.210757385,0.934502359,0.022449116,-0.041835381,0.315104915,-0.363277544,-1.088126431,0.1872138,-0.350024013,0.293895759,0.140546563,9.98,0
103778,2.101116657,-0.080221977,-1.53246646,0.146579187,0.719741062,0.183201796,-0.126463383,-0.070749088,1.71639479,-0.118855877,0.823226004,-2.08911737,1.243126536,1.944728,-1.209895482,0.431971682,-0.18913516,0.359837252,0.653457927,-0.221027273,-0.469276457,-1.078374702,0.245938938,-0.428543145,-0.210128271,0.174083611,-0.112212901,-0.081030089,5.49,0
103780,1.930748724,0.174246899,-1.507394907,1.637816295,0.445441718,-1.085007626,0.618093926,-0.511394108,1.487001028,-0.135561944,-0.031187709,-2.202973977,1.343631386,1.98872625,-1.244924669,-0.759811349,0.609658596,-0.371328425,-0.443288871,-0.241390242,-0.069382405,0.157011334,-0.035604805,-0.06716997,0.414326669,-0.533502038,-0.051538131,-0.059427635,60.85,0
103785,0.709943842,0.540786354,-0.089310941,0.314292033,0.479284783,-1.026577871,0.505884738,-0.314636521,1.332793085,-0.538477243,-0.038355026,-2.404750884,1.698533619,1.611071065,-0.673709619,-0.31740941,0.541753982,-0.34094429,0.498674902,-0.141101505,-0.362503419,-0.719631208,0.270378378,-0.176543996,-0.876860868,0.169175552,-0.082990093,-0.087036775,1.98,0
103793,-4.813023627,4.804401341,-3.450987996,-2.24543968,0.412541142,-1.11919201,0.933327537,0.317065333,4.414253858,5.262204246,1.077295053,-2.214294794,0.937686488,1.321055933,-1.173577236,-0.528788816,-0.211914631,0.416462541,-0.342139506,2.336322171,-0.477751088,0.188128183,-0.095751358,-1.199283192,0.793008535,0.192472753,2.317122375,1.450970515,7.7,0
